score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,student_exit,early_birth,later_birth,tk8_exit,high_exit,special_exit,tkk_weight,elementary_weight,middle_weight,high_weight,special_weight
0.021338521849985602,0.021559645499952856,0.02111739820001835,144.4333333333336,142.87777777777714,50,2385645,0.125,0.75,0.45,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021353393004662696,0.021559638613427697,0.021147147395897695,146.22444444444488,144.89111111111117,50,2393564,0.125,0.75,0.45,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021358694320323897,0.021761381475930635,0.020956007164717162,149.5377777777781,145.45333333333332,50,1340337,0.115,0.7,0.5,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.0213893026047758,0.02159665580947089,0.021181949400080714,146.70666666666614,145.3733333333335,50,2140156,0.125,0.7,0.45,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.02140219796137391,0.021829526969515036,0.02097486895323278,149.55777777777783,145.12222222222226,50,1878829,0.125,0.65,0.45,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.02143833789239882,0.021645961483725475,0.021230714301072165,144.9466666666666,143.6133333333331,50,2924137,0.135,0.7,0.4,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.02146901064768829,0.022069036004039144,0.020868985291337436,152.7533333333335,145.86444444444453,50,1039415,0.115,0.65,0.45,0.18,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021496414176030633,0.02171809349097635,0.021274734861084915,145.59777777777768,144.04222222222253,50,1498717,0.115,0.75,0.4,0.18,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021536007588877658,0.022136335197897088,0.02093567997985823,153.6777777777774,146.78888888888923,50,2116399,0.125,0.7,0.45,0.1,0,0.03,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021600260183798625,0.02182227991318508,0.02137824045441217,147.3511111111112,145.79555555555595,50,2377726,0.125,0.75,0.45,0.1,0,0,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.02165083358820075,0.021857048367988102,0.021444618808413397,147.3133333333333,145.97999999999936,50,778088,0.105,0.75,0.5,0.1,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021673441712246,0.021880509083374786,0.021466374341117218,148.31111111111093,146.9777777777776,50,1950100,0.125,0.65,0.5,0.15,0,0.02,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021716250542166464,0.021937811503984116,0.021494689580348815,146.77999999999975,145.2244444444444,50,1942181,0.125,0.65,0.5,0.15,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
0.021727485853426803,0.02194842501988129,0.021506546686972314,147.75777777777745,146.2022222222223,50,770169,0.105,0.75,0.5,0.1,0,0.01,0,0,0,0,0.2,0.45,0.2,0.14,0.01
