score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.14867834187684026,0.148946973727099,0.14840971002658152,1136.033333333333,1131.8666666666666,50,2742000,0.12,0.45,0.55,0.16,0.005
0.15127653447616918,0.1515473523105674,0.15100571664177095,1159.4466666666665,1155.28,50,2045128,0.08,0.6,0.4,0.24,0
0.1514058213956836,0.1516791572139594,0.1511324855774078,1163.5366666666662,1159.3699999999994,50,1403689,0.05,0.75,0.4,0.24,0
0.15168020923370035,0.15195348757890753,0.1514069308884932,1165.4533333333336,1161.2866666666666,50,1546231,0.05,0.9,0.25,0.24,0
0.15204136458588188,0.1523145004277983,0.15176822874396548,1168.2766666666666,1164.1100000000001,50,1261147,0.05,0.6,0.55,0.24,0
0.1527505857871622,0.15302079102537983,0.15248038054894456,1170.3299999999997,1166.1633333333336,50,1902586,0.08,0.45,0.55,0.24,0
0.15295670386057814,0.15322705964702465,0.15268634807413164,1171.9133333333336,1167.7466666666667,50,2187670,0.08,0.75,0.25,0.24,0
0.1536121027646768,0.1538849901382086,0.15333921539114498,1180.1333333333334,1175.966666666667,50,1427446,0.05,0.75,0.55,0.08,0
0.1536367239217144,0.1539097331013821,0.1533637147420467,1180.5500000000002,1176.3833333333334,50,1569988,0.05,0.9,0.4,0.08,0
0.15440816442399313,0.1546782054849594,0.15413812336302687,1183.0566666666662,1178.8899999999996,50,2211427,0.08,0.75,0.4,0.08,0
0.15469884708320586,0.15496890945059583,0.15442878471581586,1185.1699999999998,1181.003333333333,50,2068885,0.08,0.6,0.55,0.08,0
0.15491588377603005,0.15518583223739327,0.15464593531466683,1186.97,1182.8033333333333,50,2353969,0.08,0.9,0.25,0.08,0
0.1578387021495505,0.1581145636988958,0.15756284060020523,1217.0833333333333,1212.9166666666672,50,841440,0.02,0.9,0.55,0.24,0.005
0.15866982813206393,0.15893899746666884,0.15840065879745904,1215.4366666666665,1211.2699999999995,50,2251022,0.08,0.75,0.4,0.16,0.015
0.15914938405699874,0.15941823958672688,0.15888052852727064,1218.7733333333333,1214.6066666666663,50,2108480,0.08,0.6,0.55,0.16,0.015
0.1593976605150753,0.15966684530650935,0.15912847572364128,1221.3066666666666,1217.14,50,2393564,0.08,0.9,0.25,0.16,0.015
0.1607398779841805,0.1610084587311794,0.1604712972371816,1231.3799999999994,1227.213333333333,50,2053047,0.08,0.6,0.4,0.24,0.005
0.1611487547197515,0.16141707228192279,0.16088043715758024,1234.1299999999999,1229.9633333333334,50,2195589,0.08,0.75,0.25,0.24,0.005
0.16123208075430182,0.16150683484690356,0.16095732666170007,1242.593333333333,1238.4266666666665,50,809764,0.02,0.9,0.55,0.16,0
0.16124569254599266,0.161516954258868,0.16097443083311733,1238.2766666666662,1234.1100000000001,50,1411608,0.05,0.75,0.4,0.24,0.005
0.16147657699480417,0.16174472037703613,0.16120843361257223,1236.5466666666664,1232.3799999999994,50,1910505,0.08,0.45,0.55,0.24,0.005
0.1616984408329275,0.16196937335993936,0.16142750830591565,1241.8433333333332,1237.676666666667,50,1269066,0.05,0.6,0.55,0.24,0.005
0.16173192636769854,0.1620027982858083,0.16146105444958878,1241.726666666667,1237.56,50,1554150,0.05,0.9,0.25,0.24,0.005
0.16245749902625406,0.16272319070418498,0.16219180734832314,1241.0333333333333,1236.866666666667,50,2749919,0.12,0.45,0.55,0.16,0.015
0.1626640988504366,0.1629301019883175,0.16239809571255567,1242.7666666666669,1238.5999999999997,50,3035003,0.12,0.75,0.25,0.16,0.015
0.163131118189228,0.16340191333611578,0.16286032304234024,1252.6833333333332,1248.5166666666664,50,1577907,0.05,0.9,0.4,0.08,0.005
0.1632147431366004,0.16348267093334282,0.162946815339858,1250.003333333333,1245.8366666666668,50,2361888,0.08,0.9,0.25,0.08,0.005
0.1633965120037597,0.16366199608802426,0.16313102791949516,1248.1633333333336,1243.9966666666667,50,2686567,0.12,0.45,0.4,0.24,0
0.16389868689446863,0.1641641949888514,0.16363317880008585,1252.3833333333328,1248.2166666666667,50,2892461,0.12,0.6,0.4,0.16,0.015
0.16413877997889895,0.16440912194221222,0.16386843801558568,1260.2966666666664,1256.13,50,1435365,0.05,0.75,0.55,0.08,0.005
0.16433720234673083,0.16460245988126748,0.16407194481219414,1255.5400000000002,1251.3733333333337,50,2829109,0.12,0.6,0.25,0.24,0
0.16489464795296538,0.16516214173743077,0.16462715416849996,1262.3266666666668,1258.16,50,2219346,0.08,0.75,0.4,0.08,0.005
0.16496899621838135,0.16523961168184198,0.1646983807549207,1266.6633333333332,1262.496666666667,50,1609583,0.05,0.9,0.4,0.16,0.015
0.165019849196603,0.1652872165654292,0.16475248182777685,1263.226666666667,1259.0599999999997,50,2076804,0.08,0.6,0.55,0.08,0.005
0.16562905867967967,0.16589932139893748,0.16535879596042186,1271.35,1267.1833333333334,50,1467041,0.05,0.75,0.55,0.16,0.015
0.16866652398759913,0.1689307653573381,0.1684022826178602,1288.2633333333333,1284.0966666666664,50,2710324,0.12,0.45,0.55,0.08,0
0.170263864891628,0.17052727816159083,0.1700004516216652,1299.84,1295.6733333333332,50,2852866,0.12,0.6,0.4,0.08,0
0.17028357748545953,0.17055220278063957,0.17001495219027948,1306.8366666666664,1302.6699999999998,50,1237390,0.05,0.6,0.55,0.16,0
0.17072750044144383,0.17099125550532931,0.17046374537755835,1303.8400000000004,1299.6733333333334,50,2995408,0.12,0.75,0.25,0.08,0
0.17138589198485643,0.17165427967886415,0.1711175042908487,1314.8799999999999,1310.7133333333334,50,1379932,0.05,0.75,0.4,0.16,0
0.1715796419764824,0.17184791171654923,0.17131137223641557,1316.4400000000003,1312.2733333333333,50,1522474,0.05,0.9,0.25,0.16,0
0.17237000498607657,0.172641981814174,0.17209802815797914,1326.756666666667,1322.59,50,817683,0.02,0.9,0.55,0.16,0.005
